id	likes	link	permalink	retweets	timestamp	tweet	tweet_hashtags	tweet_mentions	tweet_pic	username	topic_cluster	topic_keywords
801057215226544128	27897	http://bit.ly/2gghLjvPOMPEO	https://twitter.com/realDonaldTrump/status/801057215226544128	7650	1479821880	'President-elect Donald J. Trump's CIA Director Garners Praise'  	[]	[]	pic.twitter.com/MrPaG7OziQ	realDonaldTrump	0	Thank you tour promising MAGA
801029194906038272	73019		https://twitter.com/realDonaldTrump/status/801029194906038272	15121	1479815160	Great meetings will take place today at Trump Tower concerning the formation of the people who will run our government for the next 8 years.	[]	[]		realDonaldTrump	2	News coverages from CNN/NYT/Russian Interference
801026635579424768	44043		https://twitter.com/realDonaldTrump/status/801026635579424768	10384	1479814560	The failing  @nytimes just announced that complaints about them are at a 15 year high. I can fully understand that - but why announce?	[]	['nytimes']		realDonaldTrump	2	News coverages from CNN/NYT/Russian Interference
801025256487940096	34509		https://twitter.com/realDonaldTrump/status/801025256487940096	8226	1479814260	Perhaps a new meeting will be set up with the  @nytimes. In the meantime they continue to cover me inaccurately and with a nasty tone!	[]	['nytimes']		realDonaldTrump	2	News coverages from CNN/NYT/Russian Interference
801021596228091905	60999		https://twitter.com/realDonaldTrump/status/801021596228091905	15173	1479813360	I cancelled today's meeting with the failing  @nytimes when the terms and conditions of the meeting were changed at the last moment. Not nice	[]	['nytimes']		realDonaldTrump	2	News coverages from CNN/NYT/Russian Interference
800887087780294656	58134		https://twitter.com/realDonaldTrump/status/800887087780294656	19171	1479781320	Many people would like to see  @Nigel_Farage represent Great Britain as their Ambassador to the United States. He would do a great job!	[]	['Nigel_Farage']		realDonaldTrump	1	Job and Business agenda
800885097775955974	71330		https://twitter.com/realDonaldTrump/status/800885097775955974	16721	1479780840	Prior to the election it was well known that I have interests in properties all over the world.Only the crooked media makes this a big deal!	[]	[]		realDonaldTrump	0	Thank you tour promising MAGA
800850810490023937	91679		https://twitter.com/realDonaldTrump/status/800850810490023937	36836	1479772680	.  @transition2017 update and policy plans for the first 100 days.	[]	['transition2017']	pic.twitter.com/HTgPXfPWeJ	realDonaldTrump	0	Thank you tour promising MAGA
800339165829283840	50164		https://twitter.com/realDonaldTrump/status/800339165829283840	10260	1479650700	I have always had a good relationship with Chuck Schumer. He is far smarter than Harry R and has the ability to get things done. Good news!	[]	[]		realDonaldTrump	2	News coverages from CNN/NYT/Russian Interference
800332639844659201	73905		https://twitter.com/realDonaldTrump/status/800332639844659201	19002	1479649140	"General James Mad Dog"" Mattis, who is being considered for Secretary of Defense, was very impressive yesterday. A true General's General!"""	[]	[]		realDonaldTrump	0	Thank you tour promising MAGA
800329364986626048	61870		https://twitter.com/realDonaldTrump/status/800329364986626048	14045	1479648360	I watched parts of  @nbcsnl Saturday Night Live last night. It is a totally one-sided, biased show - nothing funny at all. Equal time for us?	[]	['nbcsnl']		realDonaldTrump	1	Job and Business agenda
800303776615854080	61339		https://twitter.com/realDonaldTrump/status/800303776615854080	12313	1479642240	Numerous patriots will be coming to Bedminster today as I continue to fill out the various positions necessary to MAKE AMERICA GREAT AGAIN!	[]	[]		realDonaldTrump	0	Thank you tour promising MAGA
800298286204723200	93718		https://twitter.com/realDonaldTrump/status/800298286204723200	22260	1479640920	The cast and producers of Hamilton, which I hear is highly overrated, should immediately apologize to Mike Pence for their terrible behavior	[]	[]		realDonaldTrump	2	News coverages from CNN/NYT/Russian Interference
799974635274194947	135261		https://twitter.com/realDonaldTrump/status/799974635274194947	38412	1479563760	The Theater must always be a safe and special place.The cast of Hamilton was very rude last night to a very good man, Mike Pence. Apologize!	[]	[]		realDonaldTrump	2	News coverages from CNN/NYT/Russian Interference
799972624713420804	110474		https://twitter.com/realDonaldTrump/status/799972624713420804	29827	1479563280	Our wonderful future V.P. Mike Pence was harassed last night at the theater by the cast of Hamilton, cameras blazing.This should not happen!	[]	[]		realDonaldTrump	2	News coverages from CNN/NYT/Russian Interference
799970371705380864	55780		https://twitter.com/realDonaldTrump/status/799970371705380864	11366	1479562740	The ONLY bad thing about winning the Presidency is that I did not have the time to go through a long but winning trial on Trump U. Too bad!	[]	[]		realDonaldTrump	2	News coverages from CNN/NYT/Russian Interference
799969130237542400	81484		https://twitter.com/realDonaldTrump/status/799969130237542400	14290	1479562440	I settled the Trump University lawsuit for a small fraction of the potential award because as President I have to focus on our country.	[]	[]		realDonaldTrump	0	Thank you tour promising MAGA
799742847310319616	109852		https://twitter.com/realDonaldTrump/status/799742847310319616	23432	1479508500	Will be working all weekend in choosing the great men and women who will be helping to MAKE AMERICA GREAT AGAIN!	[]	[]		realDonaldTrump	0	Thank you tour promising MAGA
799435824622252032	106786		https://twitter.com/realDonaldTrump/status/799435824622252032	25903	1479435300	I worked hard with Bill Ford to keep the Lincoln plant in Kentucky. I owed it to the great State of Kentucky for their confidence in me!	[]	[]		realDonaldTrump	1	Job and Business agenda
799432403727028224	150613		https://twitter.com/realDonaldTrump/status/799432403727028224	43405	1479434460	Just got a call from my friend Bill Ford, Chairman of Ford, who advised me that he will be keeping the Lincoln plant in Kentucky - no Mexico	[]	[]		realDonaldTrump	0	Thank you tour promising MAGA
799232214793760768	86854		https://twitter.com/realDonaldTrump/status/799232214793760768	18726	1479386760	My transition team, which is working long hours and doing a fantastic job, will be seeing many great candidates today.  #MAGA	['MAGA']	[]		realDonaldTrump	2	News coverages from CNN/NYT/Russian Interference
798864532433211392	80265		https://twitter.com/realDonaldTrump/status/798864532433211392	20938	1479299100	Australia, New Zealand, and more. I am always available to them.  @nytimes is just upset that they looked like fools in their coverage of me.	[]	['nytimes']		realDonaldTrump	2	News coverages from CNN/NYT/Russian Interference
798862483255652352	79119		https://twitter.com/realDonaldTrump/status/798862483255652352	22457	1479298620	I have recieved and taken calls from many foreign leaders despite what the failing  @nytimes said. Russia, U.K., China, Saudi Arabia, Japan,	[]	['nytimes']		realDonaldTrump	2	News coverages from CNN/NYT/Russian Interference
798861300453539840	69063		https://twitter.com/realDonaldTrump/status/798861300453539840	18205	1479298320	The failing  @nytimes story is so totally wrong on transition. It is going so smoothly. Also, I have spoken to many foreign leaders.	[]	['nytimes']		realDonaldTrump	2	News coverages from CNN/NYT/Russian Interference
798850338384023552	90878		https://twitter.com/realDonaldTrump/status/798850338384023552	29907	1479295680	"I am not trying to get top level security clearance"" for my children. This was a typically false news story."""	[]	[]		realDonaldTrump	2	News coverages from CNN/NYT/Russian Interference
798721142525665280	107788		https://twitter.com/realDonaldTrump/status/798721142525665280	24393	1479264900	Very organized process taking place as I decide on Cabinet and many other positions. I am the only one who knows who the finalists are!	[]	[]		realDonaldTrump	0	Thank you tour promising MAGA
798521053551140864	114658		https://twitter.com/realDonaldTrump/status/798521053551140864	34175	1479217200	The Electoral College is actually genius in that it brings all states, including the smaller ones, into play. Campaigning is much different!	[]	[]		realDonaldTrump	1	Job and Business agenda
798519600413601792	161106		https://twitter.com/realDonaldTrump/status/798519600413601792	43179	1479216840	If the election were based on total popular vote I would have campaigned in N.Y. Florida and California and won even bigger and more easily	[]	[]		realDonaldTrump	1	Job and Business agenda
797873313561198593	101490		https://twitter.com/realDonaldTrump/status/797873313561198593	20517	1479062760	The debates, especially the second and third, plus speeches and intensity of the large rallies, plus OUR GREAT SUPPORTERS, gave us the win!	[]	[]		realDonaldTrump	1	Job and Business agenda
797839801735114752	70324		https://twitter.com/realDonaldTrump/status/797839801735114752	14452	1479054780	I will be interviewed on  @60Minutes tonight after the NFL game - 7:00 P.M. Enjoy!	[]	['60Minutes']		realDonaldTrump	0	Thank you tour promising MAGA
797832229800050688	83253		https://twitter.com/realDonaldTrump/status/797832229800050688	25640	1479052980	"The  @nytimes states today that DJT believes more countries should acquire nuclear weapons."" How dishonest are they. I never said this!"""	[]	['nytimes']		realDonaldTrump	2	News coverages from CNN/NYT/Russian Interference
797823553244712960	113134		https://twitter.com/realDonaldTrump/status/797823553244712960	20093	1479050880	Governor John Kasich of the GREAT, GREAT, GREAT State of Ohio called to congratulate me on the win. The people of Ohio were incredible!	[]	[]		realDonaldTrump	1	Job and Business agenda
797822192931262470	96950		https://twitter.com/realDonaldTrump/status/797822192931262470	15856	1479050580	Jeb Bush, George W and George H.W. all called to express their best wishes on the win. Very nice!	[]	[]		realDonaldTrump	2	News coverages from CNN/NYT/Russian Interference
797812630312382464	99760		https://twitter.com/realDonaldTrump/status/797812630312382464	13454	1479048300	Mitt Romney called to congratulate me on the win. Very nice!	[]	[]		realDonaldTrump	1	Job and Business agenda
797812048805695488	77437		https://twitter.com/realDonaldTrump/status/797812048805695488	19176	1479048180	The  @nytimes sent a letter to their subscribers apologizing for their BAD coverage of me. I wonder if it will change - doubt it?	[]	['nytimes']		realDonaldTrump	2	News coverages from CNN/NYT/Russian Interference
797805407179866112	113282		https://twitter.com/realDonaldTrump/status/797805407179866112	30398	1479046560	"Wow, the  @nytimes is losing thousands of subscribers because of their very poor and highly inaccurate coverage of the Trump phenomena"""""	[]	['nytimes']		realDonaldTrump	2	News coverages from CNN/NYT/Russian Interference
797455295928791040	181820		https://twitter.com/realDonaldTrump/status/797455295928791040	46861	1478963100	This will prove to be a great time in the lives of ALL Americans. We will unite and we will win, win, win!	[]	[]		realDonaldTrump	1	Job and Business agenda
797098212599496704	153106		https://twitter.com/realDonaldTrump/status/797098212599496704	41627	1478877960	Today we express our deepest gratitude to all those who have served in our armed forces.  #ThankAVet	['ThankAVet']	[]	pic.twitter.com/wPk7QWpK8Z	realDonaldTrump	2	News coverages from CNN/NYT/Russian Interference
797069763801387008	161188		https://twitter.com/realDonaldTrump/status/797069763801387008	29328	1478871180	Busy day planned in New York. Will soon be making some very important decisions on the people who will be running our government!	[]	[]		realDonaldTrump	0	Thank you tour promising MAGA
797034721075228672	200699		https://twitter.com/realDonaldTrump/status/797034721075228672	48682	1478862840	Love the fact that the small groups of protesters last night have passion for our great country. We will all come together and be proud!	[]	[]		realDonaldTrump	1	Job and Business agenda
796900183955095552	207802		https://twitter.com/realDonaldTrump/status/796900183955095552	60573	1478830740	Just had a very open and successful presidential election. Now professional protesters, incited by the media, are protesting. Very unfair!	[]	[]		realDonaldTrump	1	Job and Business agenda
796897928048766976	175035		https://twitter.com/realDonaldTrump/status/796897928048766976	33316	1478830200	A fantastic day in D.C. Met with President Obama for first time. Really good meeting, great chemistry. Melania liked Mrs. O a lot!	[]	[]		realDonaldTrump	2	News coverages from CNN/NYT/Russian Interference
796797436752707585	153865		https://twitter.com/realDonaldTrump/status/796797436752707585	40406	1478806260	Happy 241st birthday to the U.S. Marine Corps! Thank you for your service!!	[]	[]	pic.twitter.com/Lz2dhrXzo4	realDonaldTrump	1	Job and Business agenda
796315640307060738	578961		https://twitter.com/realDonaldTrump/status/796315640307060738	195473	1478691360	Such a beautiful and important evening! The forgotten man and woman will never be forgotten again. We will all come together as never before	[]	[]		realDonaldTrump	1	Job and Business agenda
796182637622816768	173633		https://twitter.com/realDonaldTrump/status/796182637622816768	40070	1478659680	Watching the returns at 9:45pm.  #ElectionNight  #MAGA – bei Trump Tower	['ElectionNight', 'MAGA']	[]	pic.twitter.com/HfuJeRZbod	realDonaldTrump	0	Thank you tour promising MAGA
796126077647196160	58441		https://twitter.com/realDonaldTrump/status/796126077647196160	22617	1478646180	Still time to  #VoteTrump!  #iVoted  #ElectionNight – bei Trump Tower	['VoteTrump', 'iVoted', 'ElectionNight']	[]	pic.twitter.com/UZtYAY1Ba6	realDonaldTrump	0	Thank you tour promising MAGA
796102830352465921	105818		https://twitter.com/realDonaldTrump/status/796102830352465921	31566	1478640660	Don't let up, keep getting out to vote - this election is FAR FROM OVER! We are doing well but there is much time left. GO FLORIDA!	[]	[]		realDonaldTrump	1	Job and Business agenda
796102093727793152	42030		https://twitter.com/realDonaldTrump/status/796102093727793152	18759	1478640480	"Just out according to  @CNN: Utah officials report voting machine problems across entire country"""""	[]	['CNN']		realDonaldTrump	1	Job and Business agenda
796099494442057728	113520		https://twitter.com/realDonaldTrump/status/796099494442057728	21657	1478639880	I will be watching the election results from Trump Tower in Manhattan with my family and friends. Very exciting!	[]	[]		realDonaldTrump	1	Job and Business agenda
796055597594578944	55482	http://vote.gop	https://twitter.com/realDonaldTrump/status/796055597594578944	22337	1478629380	 #ElectionDay  	['ElectionDay']	[]	pic.twitter.com/FZhOncih21	realDonaldTrump	0	Thank you tour promising MAGA
796050609254395905	55996	https://vote.gop	https://twitter.com/realDonaldTrump/status/796050609254395905	21080	1478628180	We need your vote. Go to the POLLS! Let's continue this MOVEMENT! Find your poll location:   #ElectionDay  #VoteTrump	['ElectionDay', 'VoteTrump']	[]	pic.twitter.com/9hdO88iLdE	realDonaldTrump	1	Job and Business agenda
796029413318082560	60320	http://vote.gop	https://twitter.com/realDonaldTrump/status/796029413318082560	26174	1478623140	VOTE TODAY! Go to   to find your polling location. We are going to Make America Great Again!  #VoteTrump  #ElectionDay	['VoteTrump', 'ElectionDay']	[]	pic.twitter.com/SH5NJYjeGE	realDonaldTrump	0	Thank you tour promising MAGA
795954831718498305	530000		https://twitter.com/realDonaldTrump/status/795954831718498305	308546	1478605380	TODAY WE MAKE AMERICA GREAT AGAIN!	[]	[]		realDonaldTrump	0	Thank you tour promising MAGA
795879172795203584	49034	https://www.facebook.com/DonaldTrump/videos/10158081600190725/	https://twitter.com/realDonaldTrump/status/795879172795203584	15401	1478587320	Today we are going to win the great state of MICHIGAN and we are going to WIN back the White House! Thank you MI!  ... – bei Gerald R. Ford International Airport (GRR)	[]	[]	pic.twitter.com/4tRB8VlJXT	realDonaldTrump	1	Job and Business agenda
795834203430645760	29078	http://bit.ly/2fzummrNewHampshire	https://twitter.com/realDonaldTrump/status/795834203430645760	8097	1478576580	Unbelievable evening in New Hampshire - THANK YOU! Flying to Grand Rapids, Michigan now. Watch NH rally here:  ...	[]	[]	pic.twitter.com/cdRfnxIZqj	realDonaldTrump	1	Job and Business agenda
795782371895349250	39590		https://twitter.com/realDonaldTrump/status/795782371895349250	11744	1478564220	Big news to share in New Hampshire tonight! Polls looking great! See you soon. – bei Wilkes-Barre/Scranton International Airport (AVP)	[]	[]		realDonaldTrump	0	Thank you tour promising MAGA
795781945607278592	33338	https://www.facebook.com/DonaldTrump/posts/10158080188865725	https://twitter.com/realDonaldTrump/status/795781945607278592	12517	1478564160	Today in Florida, I pledged to stand with the people of Cuba and Venezuela in their fight against oppression- cont:  ... – bei Wilkes-Barre/Scranton International Airport (AVP)	[]	[]		realDonaldTrump	2	News coverages from CNN/NYT/Russian Interference
795779987152523264	26547	https://www.facebook.com/DonaldTrump/videos/10158079260770725/	https://twitter.com/realDonaldTrump/status/795779987152523264	8072	1478563680	Thank you Pennsylvania! Going to New Hampshire now and on to Michigan. Watch PA rally here:  ... The big vote tomorrow!	[]	[]	pic.twitter.com/E2t1C7dmYj	realDonaldTrump	1	Job and Business agenda
795770006306861057	28231	https://www.pscp.tv/w/au-0MDEyMzE3NDF8MXlvS01EQmFNYmx4UXtaU1dFdbs2hR83RLldPOOt9N_C3W-1tUxAlJep-jBY	https://twitter.com/realDonaldTrump/status/795770006306861057	9097	1478561280	LIVE on  #Periscope: Join me for a few minutes in Pennsylvania. Get out & VOTE tomorrow. LETS  #MAGA!! ...	['Periscope', 'MAGA']	[]		realDonaldTrump	1	Job and Business agenda
795753162623815680	33100		https://twitter.com/realDonaldTrump/status/795753162623815680	11153	1478557260	Hey Missouri let's defeat Crooked Hillary &  @koster4missouri! Koster supports Obamacare & amnesty! Vote outsider Navy SEAL  @EricGreitens!	[]	['koster4missouri', 'EricGreitens']		realDonaldTrump	2	News coverages from CNN/NYT/Russian Interference
795741975022604293	33451	http://www.lifezette.com/polizette/trump-is-the-safe-smart-choice-for-change/	https://twitter.com/realDonaldTrump/status/795741975022604293	14197	1478554620	'America must decide between failed policies or fresh perspective, a corrupt system or an outsider' ...	[]	[]		realDonaldTrump	0	Thank you tour promising MAGA
795741423756840960	21468	http://m.townhall.com/columnists/arthurschaper/2016/11/07/what-i-like-about-trump--and-why-you-need-to-vote-for-him-n2242246	https://twitter.com/realDonaldTrump/status/795741423756840960	8467	1478554500	'What I Like About Trump ... and Why You Need to Vote for Him' ...	[]	[]		realDonaldTrump	1	Job and Business agenda
795740720388866048	16050	http://www.realclearpolitics.com/articles/2016/11/07/why_trump_132272.html	https://twitter.com/realDonaldTrump/status/795740720388866048	6304	1478554320	'Why Trump' ...	[]	[]		realDonaldTrump	0	Thank you tour promising MAGA
795733366842806272	27979	http://VOTE.GOP	https://twitter.com/realDonaldTrump/status/795733366842806272	9603	1478552580	I love you North Carolina- thank you for your amazing support! Get out and   tomorrow! Watch:  ...	[]	[]	pic.twitter.com/ws5EXUjT2h	realDonaldTrump	1	Job and Business agenda
795710386855088129	23680	https://twitter.com/teamtrump/status/795705755005571072	https://twitter.com/realDonaldTrump/status/795710386855088129	7552	1478547060	On my way! ...	[]	[]		realDonaldTrump	0	Thank you tour promising MAGA
795709959245856768	36903		https://twitter.com/realDonaldTrump/status/795709959245856768	12925	1478547000	Just landed in North Carolina- heading to the J.S. Dorton Arena. See you all soon! Lets  #MakeAmericaGreatAgain!	['MakeAmericaGreatAgain']	[]	pic.twitter.com/EUo0keWX1Y	realDonaldTrump	1	Job and Business agenda
795674761309417472	32535	https://www.facebook.com/DonaldTrump/videos/10158077455590725/	https://twitter.com/realDonaldTrump/status/795674761309417472	12472	1478538600	Starting tomorrow it's going to be  #AmericaFirst! Thank you for a great morning Sarasota, Florida! Watch here:  ... – bei Sarasota-Bradenton International Airport (SRQ)	['AmericaFirst']	[]	pic.twitter.com/p6f2TRwbLB	realDonaldTrump	1	Job and Business agenda
795515037632921601	30394	https://www.facebook.com/DonaldTrump/videos/10158074771180725/	https://twitter.com/realDonaldTrump/status/795515037632921601	11226	1478500500	Thank you for you support Virginia! In ONE DAY - get out and  #VoteTrumpPence16!  #ICYMI:  ...	['VoteTrumpPence16', 'ICYMI']	[]	pic.twitter.com/WOsEcjM8sm	realDonaldTrump	2	News coverages from CNN/NYT/Russian Interference
